id,name,unit,cost_per_pack,notes,created_at,pack_weight,brand,supplier_part_number,supplier_id,secondary_supplier_id,ordering_url,processing_ratio,raw_meat_tray_capacity_kg,category,stock_check_enabled,stock_check_frequency,stock_check_day,min_cooking_temp_c,estimated_cook_time_min,oven_temp_c,steam_pct,surplus_percent,shelf_life_days,kanban_enabled,kanban_quantity,kanban_unit,kanban_order_amount,perishable,pallet_size,energy_kj,energy_kcal,fat,saturates,carbohydrate,sugars,protein,salt,label_declaration,allergens,fibre,prep_weight_mode,qr_code_url,is_bottle,bottle_size,surplus_mode,surplus_absolute_qty,prep_count_per_portion,is_pasta,requires_use_by_date,stock_in_packs,nutritionals_ai_estimated,case_size_packs,meat_process_minutes,country_of_origin,shopify_variant_id,shopify_product_title,shopify_variant_title,shopify_units_per_pack,nova_class,nova_markers,nova_reasoning,nova_confidence,nova_source,nova_analyzed_at
235,Blue Cloth,each,3.5900,,2026-04-27 13:05:07.083127,50.0000,Sysco Essentials,A 17382,1,,https://www.brake.co.uk/catering-supplies/janitorial/cloths-scourers/all-purpose-cloths/sysco-essentials-all-purpose-blue-cloth/p/17382?term=blue&#x20;cloth,1.0000,,cleaning,f,daily,,,,,,10.00,,t,2.0000,pack,10.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
236,Heavy Duty Scouring Pads,pieces,11.0700,,2026-04-27 13:28:24.111799,24.0000,MR.SIGA,,22,1,https://www.amazon.co.uk/dp/B07QQKL598?ref=fed_asin_title&th=1,1.0000,,cleaning,f,daily,,,,,,10.00,,t,6.0000,pack,1.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
237,Marigolds (Medium),each,4.4200,,2026-04-27 13:37:01.954047,2.0000,Marigold,,22,1,https://www.amazon.co.uk/dp/B087ZGNZPD?ref=fed_asin_title,1.0000,,other,f,daily,,,,,,10.00,,t,3.0000,pack,6.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
238,Marigolds (Large),each,5.9200,,2026-04-27 13:41:30.723511,3.0000,Marigold,,22,1,https://www.amazon.co.uk/Marigold-Kitchen-Gloves-Large-Pack/dp/B00HCL5REY/ref=sr_1_7?crid=181KZNWVHGK6E&dib=eyJ2IjoiMSJ9.FYMAWu5fYiod_V5dMEV706UCL38qwZvDhKxZ5QWNxaT3KI8CExoJVnZfGi2Wo3YcbLaf2Mx8T0fo5GZD9tmLIMUrsYcNXK0gHfgHFo_gk1i0PG6AYP-P32Mo3B0e6R045Mwe2xjlMRAJaAKPZDi7oeOekgTBIJVqF_uKOpL-WyzPfwaVO_APR5ZmWKSFljiTQsCY6agwxy5vojcGZ2M2TpHW6aVg8dVoy1Oa-2Mh533oaJWbaPwHct0_3F3KJzSBpMbtlZVKZVnBMVMA1gNrONYaqyxqDI6ds4tCrzLWRsQ.e47IgZ3uoeC-VRZJByNbqYrrTe_AWs-0USRtnuvz5t4&dib_tag=se&keywords=marigolds&qid=1777297130&sprefix=marigolds%2Caps%2C114&sr=8-7,1.0000,,other,f,daily,,,,,,10.00,,t,3.0000,pack,6.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
239,Marigolds (Small),each,11.4500,,2026-04-27 13:43:55.88119,6.0000,Marigold,,22,1,https://www.amazon.co.uk/Marigold-Extra-Life-Kitchen-Gloves-Small/dp/B01EX186XO/ref=sr_1_18?crid=181KZNWVHGK6E&dib=eyJ2IjoiMSJ9.FYMAWu5fYiod_V5dMEV706UCL38qwZvDhKxZ5QWNxaT3KI8CExoJVnZfGi2Wo3YcbLaf2Mx8T0fo5GZD9tmLIMUrsYcNXK0gHfgHFo_gk1i0PG6AYP-P32Mo3B0e6R045Mwe2xjlMRAJaAKPZDi7oeOekgTBIJVqF_uKOpL-WyzPfwaVO_APR5ZmWKSFljiTQsCY6agwxy5vojcGZ2M2TpHW6aVg8dVoy1Oa-2Mh533oaJWbaPwHct0_3F3KJzSBpMbtlZVKZVnBMVMA1gNrONYaqyxqDI6ds4tCrzLWRsQ.e47IgZ3uoeC-VRZJByNbqYrrTe_AWs-0USRtnuvz5t4&dib_tag=se&keywords=marigolds&qid=1777297130&sprefix=marigolds%2Caps%2C114&sr=8-18,1.0000,,other,f,daily,,,,,,10.00,,t,3.0000,pack,6.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
254,D1 Suma Star Washing Up Liquid,box,36.8100,,2026-05-07 14:22:15.918522,2.0000,Diversey,A 555006,1,,https://www.brake.co.uk/catering-supplies/chemicals/dishwashing/hand-dishwash/diversey-d1-suma-star-washing-up-liquid/p/555006?term=d1&#x20;suma,1.0000,,cleaning,f,daily,,,,,,10.00,,t,1.0000,pack,1.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
244,Spicy breading,kg,60.0700,,2026-04-28 11:49:04.174999,7.0000,,,29,,https://www.dalziel-online.co.uk/dalziel/food-ingredients/glazes-and-coatings/crumb/vers-spic-br,1.0000,,other,f,daily,,,,,,10.00,,t,3.0000,pack,6.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
245,Lemon & White Chocolate Blondie,pieces,50.0000,,2026-04-28 12:27:58.014499,12.0000,Cakehead,12x5 Portions,30,,https://www.cakehead.co.uk/products/lemon-white-chocolate-blondie-wrapped/,1.0000,,other,f,daily,,,,,,10.00,,t,4.0000,pack,4.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
246,Caramel Shortbread,pieces,50.0000,,2026-04-28 12:29:16.180472,12.0000,Cakehead,12x5 Portions,30,,https://www.cakehead.co.uk/products/caramel-shortbread-wrapped/,1.0000,,other,f,daily,,,,,,10.00,,t,4.0000,pack,4.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
247,Chocolate Caramel Brownie (Rolo),pieces,50.0000,,2026-04-28 12:30:37.556508,12.0000,Cakehead,12x5 Portions,30,,https://www.cakehead.co.uk/products/caramel-rolo-brownie-wrapped/,1.0000,,other,f,daily,,,,,,10.00,,t,5.0000,pack,4.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
220,Smoked Paprika,g,3.9200,,2026-04-27 11:17:42.420906,450.0000,Sysco Classic,134289,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-smoked-paprika-450g/p/134289?term=smoked&#x20;paprika,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,1321.00,319.00,13.00,2.00,19.00,10.00,14.00,0.17,Smoked Paprika,[],35.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,1,[],Label declaration confirms the sole ingredient is smoked paprika. Traditional smoke-drying of paprika is a minimal process; no added flavourings or additives declared. NOVA 1.,high,ai,2026-07-23 15:37:25.889
242,Extended Life Rapeseed Oil,l,29.4900,,2026-04-28 11:33:34.018413,20.0000,Sysco Classic ,A 9802,1,2,https://www.brake.co.uk/dry-store/oil/vegetable-oil/vegetable-oil/sysco-classic-extended-life-rapeseed-oil/p/9802?term=rapeseed&#x20;oil,1.0000,,other,f,daily,,,,,,10.00,,t,4.0000,bottle,6.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
231,Baking Parchment Refill ,roll,27.2300,,2026-04-27 12:50:58.350154,3.0000,Wrapmaster,45cmx50mx3,9,,https://waterdene.coldweb.co.uk/ordering/pages/product_info.php?cPath=20010_652;products_id=1809,1.0000,,other,f,daily,,,,,,10.00,,t,1.0000,pack,2.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
248,Large Courier Boxes,each,189.0000,,2026-04-28 15:12:55.98958,180.0000,TCK,TCK Large boxes,27,,,1.0000,,packaging,f,daily,,,,,,10.00,,t,0.5000,pallet,1.0000,f,180,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
256,Dishwasher Tablets,pieces,22.2500,,2026-05-11 14:10:57.770301,125.0000,Finish Quantum Professional , A 84718,1,,https://www.brake.co.uk/catering-supplies/chemicals/dishwashing/dishwash-system/finish-quantum-professional-dishwasher-tablets-1x125/p/84718?term=dishwasher&#x20;tablets,1.0000,,other,f,daily,,,,,,10.00,,t,15.0000,pack,1.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
257,Original BBQ Sauce (340g),pieces,0.0000,,2026-05-11 14:53:57.499668,6.0000,sauce shop,340g,16,,https://wholesale.sauceshop.co/products/original-bbq-sauce,1.0000,,sauce,f,daily,,,,,,10.00,,t,4.0000,pack,6.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
250,Ice (Gel pack 500g),each,6.8400,,2026-04-30 16:09:32.137944,36.0000,Thergis,150mm/200mm,32,,,1.0000,,packaging,f,daily,,,,,,10.00,,t,1.0000,pallet,1.0000,f,50,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
252,Honey Sriracha (190g),pieces,15.0000,,2026-05-06 15:01:44.718353,6.0000,sauce shop,,16,,https://wholesale.sauceshop.co/products/honey-sriracha-drizzle,1.0000,,sauce,f,daily,,,,,,10.00,,t,4.0000,pack,6.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
258,Void filler,each,37.2000,,2026-05-11 14:57:33.654393,1.0000,Speedman,,34,,https://schottpackaging.co.uk/product/speedman-paper-eco-friendly-void-fill-box-dispenser-system-390mm-x-450m-x-70gsm/?attribute_quantity=4&gad=1&gclid=CjwKCAjwvrOpBhBdEiwAR58-3KNlqI_u2Ocxq8lthkbmnnZSsgjvIU_K3by8WrlJcTsnVQ-u3MjDYxoCixsQAvD_BwE%C2%A3variations-table,1.0000,,packaging,f,daily,,,,,,10.00,,t,3.0000,pack,5.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
259,Date label stickers,each,9.0300,,2026-05-12 15:02:37.418412,1.0000,We Can Source It Ltd,,22,,https://www.amazon.co.uk/dp/B07PMHHC19?ref=fed_asin_title&th=1,1.0000,,other,f,daily,,,,,,10.00,,t,2.0000,pack,3.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
241,Tomato Ketchup,l,2.1900,,2026-04-28 11:30:24.92357,1.0000,Crucial,,2,9,https://www.express-foodservice.co.uk/crucial-tomato-ketchup-bottles.html?qty=1,1.0000,,sauce,f,daily,,,,,,10.00,,t,10.0000,bottle,20.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
264,Sweetcorn,kg,6.8300,Quick frozen sweetcorn kernels. Do not refreeze after thawing. Cook thoroughly until piping hot. Suitable for vegetarians and vegans.,2026-05-13 09:57:57.348606,2.5000,Sysco,4782,1,,https://www.brake.co.uk/frozen-produce-accompaniments/frozen-vegetables-accompaniments/frozen-vegetables/sweetcorn/sysco-classic-sweetcorn/p/4782?term=sweet&#x20;corn,1.0000,,vegetable,f,daily,,,,,,10.00,,t,2.0000,weight,2.0000,t,,274.00,65.00,1.80,0.20,8.10,2.00,3.40,0.00,Sweetcorn,[],1.50,raw,,f,,percent,,,f,f,f,f,,,,,,,,1,[],Label declaration is simply 'Sweetcorn' — a plain minimally processed vegetable with no additives declared. NOVA 1.,high,ai,2026-07-23 15:37:25.889
251,Chicken breast fillet strips,kg,5.7500,,2026-05-06 14:38:25.931428,1.0000,,44g,26,,,1.0000,,raw_meat,f,daily,,,,,,10.00,5,f,0.0000,weight,,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,t,f,f,,,,,,,,1,[],Plain raw chicken breast fillet strips with no label declaration or additives indicated. Raw unprocessed poultry is NOVA 1 by definition.,medium,ai,2026-07-23 15:37:25.889
240,Small Courier Boxes,each,208.9400,,2026-04-27 14:46:07.494352,360.0000,TCK,TCK Small boxes,27,,,1.0000,,packaging,f,daily,,,,,,10.00,,t,1.0000,pallet,1.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
265,Red Kidney Beans in Water,g,2.2000,Suitable for Vegetarians and Vegans. Primary packaging: Steel can.,2026-05-13 11:20:26.173971,800.0000,Brakes,10143,1,,https://www.brake.co.uk/dry-store/canned/canned-vegetables/canned-pulses/red-kidney-beans-in-water/p/10143?term=kidney,1.0000,,vegetable,f,daily,,,,,,10.00,,t,5.0000,weight,5.0000,t,,,,,,,,,,"Red Kidney Beans, Water, Firming Agent: Calcium chloride",[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,3,[],"Label declaration shows red kidney beans, water, and calcium chloride (firming agent). Calcium chloride is a traditional mineral firming agent used in canning; this is a standard tinned bean formulation with no UPF markers. NOVA 3 — canned vegetable with traditional preservation.",high,ai,2026-07-23 15:37:25.889
275,Original Hot Sauce (160ml),pieces,13.8000,,2026-06-01 15:05:39.019009,6.0000,Sauce Shop,SS-OHS,16,,https://wholesale.sauceshop.co/products/original-hot-sauce-case,1.0000,,other,f,daily,,,,,,10.00,,t,4.0000,pack,6.0000,t,,78.00,19.00,0.40,0.10,4.90,4.30,2.10,4.89,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
277,Film Refill,box,43.7900,,2026-06-05 14:19:09.955982,2.0000,Wrapmaster,45cmx500mx2,9,,,1.0000,,other,f,daily,,,,,,10.00,,t,1.0000,pack,1.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
278,D3.5 Suma Force Degreaser,l,50.9900,,2026-06-11 14:22:56.604097,10.0000,Diversey,555122,1,,https://www.brake.co.uk/catering-supplies/chemicals/hygiene-kitchen/degreasers/diversey-d3-5-suma-force-degreaser/p/555122,1.0000,,cleaning,f,daily,,,,,,10.00,,t,1.0000,bottle,1.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
279,Calzone Back Labels,each,1353.0000,,2026-06-11 15:13:47.734329,30000.0000,Macfarlane,95x140mm,27,,,1.0000,,packaging,f,daily,,,,,,10.00,,t,6000.0000,pack,30000.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
219,Paprika,g,3.6100,,2026-04-27 11:16:32.287931,480.0000,Sysco Classic,33585,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/spices/sysco-classic-paprika/p/33585?term=paprika,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,1321.00,319.00,13.00,2.00,19.00,10.00,14.00,0.17,Ground Paprika,[],35.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
280,Packing Box Tape,each,62.7100,,2026-06-12 14:52:47.660889,108.0000,Econ PPL,344268,27,,,1.0000,,packaging,f,daily,,,,,,10.00,,t,36.0000,pack,108.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
281,Panibois - Sire tray,pieces,32.8000,,2026-06-18 14:53:21.842954,100.0000,Panibois,,36,,,1.0000,,packaging,f,daily,,,,,,10.00,,t,2.0000,pallet,6.0000,f,35,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
282,Sage,g,2.6500,,2026-06-22 14:08:19.866451,150.0000,Sysco Classic,134290,1,,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-sage-150g/p/134290,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,4.0000,t,,1322.00,320.00,13.00,7.00,20.00,1.70,11.00,0.03,,[],40.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
283,Pallet Wrap,box,18.2000,,2026-06-25 14:16:03.617215,6.0000,Aspect,400 mm x 250m,22,27,,1.0000,,packaging,f,daily,,,,,,10.00,,t,2.0000,pack,4.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,6,,,,,,,,[],,,,
243,Haechandle Gochujang (Hot Pepper Paste) Medium Hot,kg,19.3500,,2026-04-28 11:41:48.389869,3.0000,CJ,8801007980379,28,22,https://starrymart.co.uk/cj-haechandle-gochujang-hot-pepper-paste-3kg.html,1.0000,,sauce,f,daily,,,,,,10.00,,t,4.0000,pack,6.0000,t,,802.00,190.00,2.00,0.30,35.00,24.00,5.20,6.50,"Corn Syrup, Red Pepper Paste 25% (Red Pepper Powder, Water, Salt, Onion, Garlic, Corn Starch), Water, Wheat Flour, Rice Powder, Wheat, Salt, Distilled Alcohol (Contain Wheat, Barley), Soybean, Soybean Powder, Glutinous Rice, Koji","[""cereals_containing_gluten""]",4.90,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
287,Mayo Jars + Black Lids,each,0.3000,,2026-07-01 14:08:47.55245,1.0000,BPC,,37,,,1.0000,,packaging,f,daily,,,,,,10.00,,t,200.0000,pack,1140.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
288,Universal Floor Cleaner,l,9.6700,,2026-07-06 14:24:59.38607,5.0000,Cleanline,051431,38,,https://www.bunzlchs.com/Cleaning-Products-and-Air-Care-/Floor-Care/Floor-Cleaners-and-Maintainers/Cleanline-Universal-Floor-Cleaner-5-Litre~p~051431,1.0000,,cleaning,f,daily,,,,,,10.00,,t,1.0000,bottle,6.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
291,Powderfree Nitrile Gloves Blue Medical (LARGE),box,48.0000,,2026-07-21 14:50:20.228453,10.0000,Supertouch,SPT_D18-Blue-Medical,35,,https://www.prontodirect.co.uk/supertouch-powderfree-nitrile-gloves-blue-medical/,1.0000,,other,f,daily,,,,,,10.00,,t,1.0000,pack,4.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
289,Powderfree Nitrile Gloves Blue Medical (MEDIUM),box,48.0000,,2026-07-14 15:04:54.186203,10.0000,Supertouch,SPT_D18-Blue-Medical,35,,https://www.prontodirect.co.uk/supertouch-powderfree-nitrile-gloves-blue-medical/,1.0000,,other,f,daily,,,,,,10.00,,t,1.0000,pack,4.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
292,Green Valley Dairy Full Fat Soft Cheese,kg,18.9200,,2026-07-21 15:01:25.708257,2.0000,Green Valley Dairy,591017,1,,https://www.brake.co.uk/dairy/block-grated-cheese/soft-cheese/spreadable/green-valley-dairy-full-fat-soft-cheese/p/591017,1.0000,,other,f,daily,,,,,,10.00,,t,1.0000,pack,1.0000,t,,962.00,233.00,20.90,13.20,4.60,3.70,6.50,0.49,,"[""milk""]",0.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
228,Ground Cumin,g,8.3900,,2026-04-27 11:31:57.512153,400.0000,Sysco Classic ,A 34002,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/spices/sysco-classic-ground-cumin/p/34002?term=cumin,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,1,[],Sysco Classic Ground Cumin is a plain single ground spice. No additives expected in a standard bulk spice supply. NOVA 1.,high,ai,2026-07-23 15:37:25.889
218,Chilli powder (mild),g,4.1800,,2026-04-27 11:15:02.175274,500.0000,Sysco Classic ,A 33601,1,,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/spices/sysco-classic-mild-chilli-powder/p/33601?term=chilli&#x20;powder,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,1,[],Sysco Classic single-spice chilli powder (mild) — judged from name and brand alone as no label declaration was provided. Single ground spice/herb with no declaration of anti-caking agents or blending agents; classified NOVA 1 at medium confidence as Sysco Classic plain spices are typically unadulterated.,medium,ai,2026-07-23 15:37:25.889
215,Cracked Black Pepper,g,6.4100,,2026-04-27 11:09:45.624082,425.0000,Sysco Classic ,A 134293,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-cracked-black-pepper-425g/p/134293?term=cracked&#x20;black&#x20;pepper,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,1460.00,349.00,3.30,1.00,64.00,2.40,10.40,0.04,Black Pepper,[],25.30,raw,,f,,percent,,,f,f,t,t,,,,,,,,1,[],Label declaration confirms the sole ingredient is black pepper — a plain single whole/cracked spice with no additives. NOVA 1.,high,ai,2026-07-23 15:37:25.889
260,Ground Corriander,g,7.5200,,2026-05-13 09:30:54.694332,400.0000,Sysco,,1,,,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,weight,3.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,1,[],No label declaration provided. Ground coriander sold under the Sysco brand is a plain single ground spice. Classified NOVA 1 at medium confidence from name and brand.,medium,ai,2026-07-23 15:37:25.889
261,Ground White Pepper,g,20.5900,,2026-05-13 09:34:43.753546,529.0000,Sysco, A 33578,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/pepper/sysco-classic-ground-white-pepper/p/33578?term=white&#x20;pepper,1.0000,,seasoning,f,daily,,,,,,10.00,,f,0.0000,weight,,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,1,[],No label declaration provided. Ground white pepper sold under the Sysco brand is a plain single ground spice. Classified NOVA 1 at medium confidence from name and brand.,medium,ai,2026-07-23 15:37:25.889
207,Chilli Jam,kg,9.3000,,2026-03-23 17:10:17.021,1.2500,Sysco Classic,126918,1,,https://www.brake.co.uk/dry-store/condiments-pickles/chutney-relish-pickles/chutney-relish/brakes-chilli-jam/p/126918,1.0000,,sauce,t,daily,,,,,,10.00,,t,8.0000,bottle,16.0000,t,,1022.00,241.00,0.00,0.00,60.00,58.00,0.00,0.14,"Sugar, Red Chilli (22%), White Wine Vinegar (11%), Water, Cornflour, Garlic Puree (0.5%), Gelling Agent (Pectin), Chilli Flakes.",[],0.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,3,[],"The label declaration shows only traditional food ingredients: sugar, red chilli, white wine vinegar, water, cornflour, garlic purée, pectin (a traditional gelling agent derived from fruit, used domestically), and chilli flakes. There are no UPF markers such as flavourings, modified starch, glucose-fructose syrup, preservatives, emulsifiers or flavour enhancers, so this sits at NOVA 3 — a processed food made by combining NOVA 1 and 2 ingredients with a traditional preservation method (acid/sugar preserve).",high,ai,2026-07-23 15:37:25.889
266,Worcestershire Sauce,kg,37.9200,Halal certified. Ready to use sauce. Pack size is 2 x 2ltr bottles.,2026-05-13 11:23:55.714643,2.0000,Lea & Perrins,85118,1,,https://www.brake.co.uk/dry-store/condiments-pickles/bulk-condiments/other-condiments/lea-perrins-worcestershire-sauce-2ltr/p/85118?term=perrins,1.0000,,sauce,f,daily,,,,,,10.00,,t,2.0000,weight,1.0000,t,,,,,,,,,,"Malt Vinegar (from BARLEY), Spirit Vinegar, Molasses, Sugar, Salt, Anchovies (FISH), Tamarind Extract, Onions, Garlic, Spices, Flavourings","[""cereals_containing_gluten"", ""fish""]",,raw,,f,,percent,,,f,f,t,f,,,,,,,,4,"[""flavourings""]",The label declaration explicitly lists 'Flavourings' as an ingredient — a clear UPF marker — alongside otherwise traditional fermented/preserved ingredients. The presence of flavourings alone pushes this to NOVA 4.,high,ai,2026-07-23 15:37:25.889
